date,category,region,units_sold,stock_available,avg_price,promotion_flag
2024-10-19,Snacks,South,298,2921,4.791176470588235,0
2024-10-19,Snacks,West,328,2461,5.885882352941176,1
2024-10-20,Beverages,North,26,358,5.216666666666667,0
2024-10-20,Beverages,South,26,466,5.635,0
2024-10-20,Beverages,West,28,370,8.36,0
2024-10-20,Dairy,North,627,6311,5.393863636363636,1
2024-10-20,Dairy,South,768,6996,5.643863636363636,1
2024-10-20,Dairy,West,655,7031,5.1779166666666665,1
2024-10-20,Instant Food,North,244,1923,4.524545454545454,1
2024-10-20,Instant Food,South,241,2049,6.308461538461539,1
2024-10-20,Instant Food,West,255,2224,5.266153846153847,1
2024-10-20,Snacks,North,342,2321,6.517333333333334,1
2024-10-20,Snacks,South,290,2339,5.711875,1
2024-10-20,Snacks,West,332,2905,4.967777777777778,1
2024-10-21,Beverages,North,51,595,5.173333333333333,0
2024-10-21,Beverages,South,30,446,5.383333333333333,0
2024-10-21,Beverages,West,32,427,7.46,0
2024-10-21,Dairy,North,677,7011,5.224666666666666,1
2024-10-21,Dairy,South,682,7242,5.5443181818181815,1
2024-10-21,Dairy,West,568,6545,5.130232558139535,1
2024-10-21,Instant Food,North,209,1692,6.2725,1
2024-10-21,Instant Food,South,250,1988,4.940833333333333,1
2024-10-21,Instant Food,West,320,2657,4.858666666666666,1
2024-10-21,Snacks,North,315,2545,4.81125,1
2024-10-21,Snacks,South,336,2820,5.16611111111111,1
2024-10-21,Snacks,West,226,1837,4.874615384615384,1
2024-10-22,Beverages,North,49,623,3.673333333333333,0
2024-10-22,Beverages,South,49,537,4.896666666666667,0
2024-10-22,Beverages,West,38,525,5.386666666666667,0
2024-10-22,Dairy,North,763,7820,5.168478260869565,1
2024-10-22,Dairy,South,825,7836,4.7018,1
2024-10-22,Dairy,West,703,7346,4.6245652173913046,1
2024-10-22,Instant Food,North,216,1746,4.676153846153846,1
2024-10-22,Instant Food,South,287,2412,5.011538461538462,1
2024-10-22,Instant Food,West,280,2223,5.586923076923076,1
2024-10-22,Snacks,North,324,2622,4.556,1
2024-10-22,Snacks,South,323,2434,4.5120000000000005,1
2024-10-22,Snacks,West,295,2528,5.404705882352941,1
2024-10-23,Beverages,North,30,344,3.27,0
2024-10-23,Beverages,South,28,365,5.84,0
2024-10-23,Beverages,West,8,112,3.61,0
2024-10-23,Dairy,North,688,7079,5.415454545454545,1
2024-10-23,Dairy,South,750,7844,5.1414583333333335,1
2024-10-23,Dairy,West,684,7056,5.335217391304347,1
2024-10-23,Instant Food,North,340,2591,5.9121428571428565,1
2024-10-23,Instant Food,South,186,1593,4.27,1
2024-10-23,Instant Food,West,221,2043,4.979285714285714,1
2024-10-23,Snacks,North,269,2732,4.975625,0
2024-10-23,Snacks,South,290,2185,5.416,1
2024-10-23,Snacks,West,305,2216,4.5,1
2024-10-24,Beverages,North,28,486,7.563333333333333,0
2024-10-24,Beverages,South,94,512,7.289999999999999,1
2024-10-24,Beverages,West,43,597,3.736666666666667,0
2024-10-24,Dairy,North,606,6199,5.20078947368421,1
2024-10-24,Dairy,South,670,7035,5.000909090909091,1
2024-10-24,Dairy,West,662,7262,5.33,1
2024-10-24,Instant Food,North,220,1883,5.002307692307692,1
2024-10-24,Instant Food,South,295,2268,5.424615384615384,1
2024-10-24,Instant Food,West,172,1498,5.985,1
2024-10-24,Snacks,North,258,2232,5.749333333333334,1
2024-10-24,Snacks,South,279,2031,4.973571428571428,1
2024-10-24,Snacks,West,265,2262,4.2075,1
2024-10-25,Beverages,North,34,482,5.373333333333334,0
2024-10-25,Beverages,South,25,329,3.86,0
2024-10-25,Beverages,West,36,410,5.626666666666666,0
2024-10-25,Dairy,North,633,6419,5.470731707317073,1
2024-10-25,Dairy,South,741,7637,5.509148936170213,1
2024-10-25,Dairy,West,696,6964,5.664888888888889,1
2024-10-25,Instant Food,North,178,1759,3.982727272727273,1
2024-10-25,Instant Food,South,241,2169,5.392307692307692,1
2024-10-25,Instant Food,West,220,2090,6.071538461538462,1
2024-10-25,Snacks,North,298,2703,5.176666666666666,1
2024-10-25,Snacks,South,254,2134,6.082142857142857,1
2024-10-25,Snacks,West,346,2866,5.18625,1
2024-10-26,Beverages,North,44,569,4.920000000000001,0
2024-10-26,Beverages,South,43,504,8.219999999999999,0
2024-10-26,Beverages,West,50,559,5.903333333333333,0
2024-10-26,Dairy,North,664,6935,5.383191489361702,1
2024-10-26,Dairy,South,624,7133,5.162391304347826,1
2024-10-26,Dairy,West,692,7542,5.722391304347826,1
2024-10-26,Instant Food,North,243,1729,4.230833333333334,1
2024-10-26,Instant Food,South,244,1849,6.426153846153847,1
2024-10-26,Instant Food,West,277,2292,4.935,1
2024-10-26,Snacks,North,341,2075,5.325384615384616,1
2024-10-26,Snacks,South,280,2538,5.234705882352941,1
2024-10-26,Snacks,West,368,2551,5.613125,1
2024-10-27,Beverages,North,44,489,7.303333333333334,1
2024-10-27,Beverages,South,45,461,5.583333333333333,1
2024-10-27,Beverages,West,50,492,7.316666666666666,1
2024-10-27,Dairy,North,774,8154,5.464893617021277,1
2024-10-27,Dairy,South,630,6290,5.355777777777778,1
2024-10-27,Dairy,West,648,6444,5.501904761904762,1
2024-10-27,Instant Food,North,231,1929,5.584615384615384,1
2024-10-27,Instant Food,South,168,1479,5.771818181818182,1
2024-10-27,Instant Food,West,264,2318,5.723571428571428,1
2024-10-27,Snacks,North,283,2450,5.06375,1
2024-10-27,Snacks,South,271,2262,5.636923076923077,1
2024-10-27,Snacks,West,244,2057,4.583333333333333,1
2024-10-28,Beverages,North,42,540,5.476666666666667,1
2024-10-28,Beverages,South,36,495,5.7700000000000005,0
2024-10-28,Beverages,West,35,512,5.03,0
2024-10-28,Dairy,North,750,7595,5.048541666666667,1
2024-10-28,Dairy,South,729,7896,5.23061224489796,1
2024-10-28,Dairy,West,693,6932,4.862045454545455,1
2024-10-28,Instant Food,North,215,1977,6.12,0
2024-10-28,Instant Food,South,237,2000,6.0375000000000005,1
2024-10-28,Instant Food,West,217,1800,4.8966666666666665,1
2024-10-28,Snacks,North,328,2763,3.880714285714286,1
2024-10-28,Snacks,South,328,2932,4.68125,0
2024-10-28,Snacks,West,224,2113,5.186153846153847,1
2024-10-29,Beverages,North,47,597,5.14,0
2024-10-29,Beverages,South,43,516,4.706666666666667,0
2024-10-29,Beverages,West,19,262,3.513333333333333,0
2024-10-29,Dairy,North,755,7345,5.289111111111111,1
2024-10-29,Dairy,South,771,7671,5.507659574468085,1
2024-10-29,Dairy,West,739,7331,5.114166666666667,1
2024-10-29,Instant Food,North,204,1913,5.922727272727273,1
2024-10-29,Instant Food,South,204,2037,5.232307692307692,1
2024-10-29,Instant Food,West,255,2078,5.545714285714285,1
2024-10-29,Snacks,North,316,2418,4.974375,1
2024-10-29,Snacks,South,354,2836,4.677777777777778,1
2024-10-29,Snacks,West,331,2707,3.908235294117647,1
2024-10-30,Beverages,North,43,601,4.886666666666667,0
2024-10-30,Beverages,South,35,477,6.476666666666667,0
2024-10-30,Beverages,West,31,433,2.8766666666666665,0
2024-10-30,Dairy,North,664,7084,5.612173913043479,1
2024-10-30,Dairy,South,683,7207,5.002857142857144,1
2024-10-30,Dairy,West,785,7656,5.207173913043478,1
2024-10-30,Instant Food,North,274,2302,5.462857142857144,1
2024-10-30,Instant Food,South,209,1895,5.8975,1
2024-10-30,Instant Food,West,264,1935,5.655454545454545,1
2024-10-30,Snacks,North,244,2125,5.605384615384616,1
2024-10-30,Snacks,South,269,2406,4.772,1
2024-10-30,Snacks,West,278,2500,5.061333333333334,1
2024-10-31,Beverages,North,35,327,5.41,1
2024-10-31,Beverages,South,28,423,5.196666666666666,0
2024-10-31,Beverages,West,39,478,4.905,0
2024-10-31,Dairy,North,594,6529,5.2700000000000005,1
2024-10-31,Dairy,South,692,6730,5.086136363636364,1
2024-10-31,Dairy,West,748,7645,5.077142857142857,1
2024-10-31,Instant Food,North,264,1952,5.006428571428572,1
2024-10-31,Instant Food,South,284,2268,5.157692307692307,1
2024-10-31,Instant Food,West,297,2183,4.874615384615385,1
2024-10-31,Snacks,North,292,2353,5.743125,1
2024-10-31,Snacks,South,243,1984,4.73,1
2024-10-31,Snacks,West,261,2139,5.719333333333333,1
2024-11-01,Beverages,North,19,261,5.4,0
2024-11-01,Beverages,South,51,528,6.533333333333334,1
2024-11-01,Beverages,West,38,446,7.330000000000001,0
2024-11-01,Dairy,North,659,7124,5.079111111111112,1
2024-11-01,Dairy,South,691,7324,5.132291666666666,1
2024-11-01,Dairy,West,674,7468,5.0504444444444445,1
2024-11-01,Instant Food,North,247,2051,4.595833333333333,0
2024-11-01,Instant Food,South,210,1697,4.734545454545454,0
2024-11-01,Instant Food,West,270,1859,4.7825,1
2024-11-01,Snacks,North,428,3038,5.877222222222222,1
2024-11-01,Snacks,South,294,2507,5.693529411764706,1
2024-11-01,Snacks,West,274,2405,5.095,1
2024-11-02,Beverages,North,29,456,6.72,0
2024-11-02,Beverages,South,21,342,5.484999999999999,0
2024-11-02,Beverages,West,16,239,4.98,0
2024-11-02,Dairy,North,590,6216,5.063750000000001,1
2024-11-02,Dairy,South,751,7512,4.788510638297873,1
2024-11-02,Dairy,West,598,6118,5.675952380952381,1
2024-11-02,Instant Food,North,239,1841,6.403076923076924,1
2024-11-02,Instant Food,South,205,1799,5.778333333333333,0
2024-11-02,Instant Food,West,277,1936,5.6575,1
2024-11-02,Snacks,North,243,2245,4.994666666666666,1
2024-11-02,Snacks,South,195,2037,4.337857142857143,1
2024-11-02,Snacks,West,256,2321,5.806428571428572,1
2024-11-03,Beverages,North,19,312,7.855,0
2024-11-03,Beverages,South,15,259,5.933333333333334,0
2024-11-03,Beverages,West,53,578,6.296666666666667,1
2024-11-03,Dairy,North,725,7524,4.786041666666667,1
2024-11-03,Dairy,South,644,6826,5.450434782608696,1
2024-11-03,Dairy,West,686,8274,5.227446808510639,1
2024-11-03,Instant Food,North,245,1587,4.714444444444444,1
2024-11-03,Instant Food,South,217,1597,5.282307692307692,1
2024-11-03,Instant Food,West,275,2141,5.743076923076923,1
2024-11-03,Snacks,North,281,2202,5.889333333333334,1
2024-11-03,Snacks,South,264,2058,5.463125,1
2024-11-03,Snacks,West,232,2335,5.6593333333333335,1
2024-11-04,Beverages,North,24,328,5.79,0
2024-11-04,Beverages,South,27,397,5.12,0
2024-11-04,Beverages,West,23,292,4.235,0
2024-11-04,Dairy,North,640,7290,5.278222222222222,1
2024-11-04,Dairy,South,734,7524,5.799318181818182,1
2024-11-04,Dairy,West,658,7131,5.6789130434782615,1
2024-11-04,Instant Food,North,260,2008,5.59923076923077,1
2024-11-04,Instant Food,South,228,1749,5.381818181818182,1
2024-11-04,Instant Food,West,302,2208,5.648571428571429,1
2024-11-04,Snacks,North,273,2140,5.565714285714286,1
2024-11-04,Snacks,South,344,3194,5.369411764705882,1
2024-11-04,Snacks,West,235,2147,5.593571428571429,1
2024-11-05,Beverages,North,26,335,4.895,0
2024-11-05,Beverages,South,51,493,6.57,1
2024-11-05,Beverages,West,31,490,5.87,0
2024-11-05,Dairy,North,822,7511,5.359333333333334,1
2024-11-05,Dairy,South,652,7587,5.1823404255319145,1
2024-11-05,Dairy,West,712,7415,4.755416666666666,1
2024-11-05,Instant Food,North,261,1787,3.5118181818181813,1
2024-11-05,Instant Food,South,233,1805,6.050833333333333,1
2024-11-05,Instant Food,West,196,1459,4.943,1
2024-11-05,Snacks,North,194,1858,6.137857142857143,0
2024-11-05,Snacks,South,317,2796,5.435555555555556,1
2024-11-05,Snacks,West,250,2167,4.887857142857143,1
2024-11-06,Beverages,North,36,446,5.656666666666666,0
2024-11-06,Beverages,South,24,357,4.63,0
2024-11-06,Beverages,West,27,380,6.68,0
2024-11-06,Dairy,North,619,7045,5.406222222222223,1
2024-11-06,Dairy,South,690,7583,5.094705882352941,1
2024-11-06,Dairy,West,593,6534,4.890212765957447,1
2024-11-06,Instant Food,North,257,1762,4.550833333333333,1
2024-11-06,Instant Food,South,272,2093,4.299230769230769,1
2024-11-06,Instant Food,West,211,1765,5.686923076923078,1
2024-11-06,Snacks,North,257,2577,4.866470588235295,0
2024-11-06,Snacks,South,252,2540,4.787058823529412,0
2024-11-06,Snacks,West,218,2212,5.924705882352941,1
2024-11-07,Beverages,North,18,266,3.85,1
2024-11-07,Beverages,South,27,422,6.41,0
2024-11-07,Beverages,West,13,166,2.65,0
2024-11-07,Dairy,North,768,7317,4.858260869565217,1
2024-11-07,Dairy,South,631,6992,5.3681395348837215,1
2024-11-07,Dairy,West,680,7555,4.880816326530613,1
2024-11-07,Instant Food,North,221,1837,4.975384615384616,1
2024-11-07,Instant Food,South,288,1916,5.427499999999999,1
2024-11-07,Instant Food,West,241,1832,4.7475,1
2024-11-07,Snacks,North,301,2471,5.74875,1
2024-11-07,Snacks,South,238,2295,6.396,1
2024-11-07,Snacks,West,303,2734,4.892352941176471,1
2024-11-08,Beverages,North,43,405,6.760000000000001,1
2024-11-08,Beverages,South,31,308,7.300000000000001,1
2024-11-08,Beverages,West,31,437,5.1000000000000005,0
2024-11-08,Dairy,North,561,6553,4.523255813953488,1
2024-11-08,Dairy,South,706,7842,5.272608695652174,1
2024-11-08,Dairy,West,685,6921,5.223333333333334,1
2024-11-08,Instant Food,North,239,1811,5.214166666666666,1
2024-11-08,Instant Food,South,223,2011,4.330769230769231,1
2024-11-08,Instant Food,West,217,1747,5.304615384615385,1
2024-11-08,Snacks,North,174,1624,5.958461538461538,1
2024-11-08,Snacks,South,265,1948,4.836153846153846,1
2024-11-08,Snacks,West,289,2908,5.585294117647059,1
2024-11-09,Beverages,North,27,470,3.686666666666667,0
2024-11-09,Beverages,South,67,596,6.823333333333333,1
2024-11-09,Beverages,West,26,308,8.065,0
2024-11-09,Dairy,North,638,6368,5.165348837209302,1
2024-11-09,Dairy,South,623,6526,5.313170731707317,1
2024-11-09,Dairy,West,717,8058,4.638979591836735,1
2024-11-09,Instant Food,North,221,1848,4.4763636363636365,0
2024-11-09,Instant Food,South,269,2059,5.24,1
2024-11-09,Instant Food,West,210,1725,4.531538461538461,0
2024-11-09,Snacks,North,327,2789,5.5335294117647065,1
2024-11-09,Snacks,South,252,2412,4.852142857142857,1
2024-11-09,Snacks,West,268,2217,4.524,1
2024-11-10,Beverages,North,24,375,4.785,0
2024-11-10,Beverages,South,36,332,5.055,1
2024-11-10,Beverages,West,32,407,4.465,0
2024-11-10,Dairy,North,658,7098,4.909772727272728,1
2024-11-10,Dairy,South,619,6650,4.876428571428572,1
2024-11-10,Dairy,West,616,7452,5.356875,1
2024-11-10,Instant Food,North,292,2248,5.543571428571428,1
2024-11-10,Instant Food,South,348,2443,5.728571428571429,1
2024-11-10,Instant Food,West,270,2208,4.896153846153846,1
2024-11-10,Snacks,North,305,2555,5.360666666666666,1
2024-11-10,Snacks,South,317,2816,5.707777777777777,1
2024-11-10,Snacks,West,268,2448,4.460625,1
2024-11-11,Beverages,North,33,510,2.55,0
2024-11-11,Beverages,South,34,257,4.55,1
2024-11-11,Beverages,West,30,333,2.85,0
2024-11-11,Dairy,North,699,7282,4.792826086956522,1
2024-11-11,Dairy,South,649,7285,5.257391304347826,1
2024-11-11,Dairy,West,802,7458,4.858695652173913,1
2024-11-11,Instant Food,North,185,1610,6.862727272727272,1
2024-11-11,Instant Food,South,206,1650,5.302727272727273,1
2024-11-11,Instant Food,West,300,1937,5.9625,1
2024-11-11,Snacks,North,288,2561,5.17625,1
2024-11-11,Snacks,South,271,2544,5.475882352941177,1
2024-11-11,Snacks,West,296,2694,5.578235294117647,1
2024-11-12,Beverages,North,31,430,3.826666666666666,0
2024-11-12,Beverages,South,34,429,6.653333333333333,0
2024-11-12,Beverages,West,19,319,3.93,0
2024-11-12,Dairy,North,698,7345,5.745510204081632,1
2024-11-12,Dairy,South,677,7227,5.55046511627907,1
2024-11-12,Dairy,West,580,6573,5.169069767441861,1
2024-11-12,Instant Food,North,239,1843,4.834615384615384,1
2024-11-12,Instant Food,South,242,1934,5.560909090909091,1
2024-11-12,Instant Food,West,312,2307,5.515714285714286,1
2024-11-12,Snacks,North,170,1994,5.397142857142858,0
2024-11-12,Snacks,South,312,2466,5.074999999999999,1
2024-11-12,Snacks,West,183,1849,5.008333333333334,1
2024-11-13,Beverages,North,57,616,6.609999999999999,1
2024-11-13,Beverages,South,34,587,6.1933333333333325,0
2024-11-13,Beverages,West,23,399,6.835,0
2024-11-13,Dairy,North,673,7225,5.464791666666667,1
2024-11-13,Dairy,South,534,6262,5.408604651162791,1
2024-11-13,Dairy,West,762,7852,5.261875,1
2024-11-13,Instant Food,North,274,2098,6.265714285714286,1
2024-11-13,Instant Food,South,241,1937,4.536666666666666,1
2024-11-13,Instant Food,West,259,1888,6.266666666666667,1
2024-11-13,Snacks,North,272,2315,4.67,1
2024-11-13,Snacks,South,232,2446,6.128571428571428,1
2024-11-13,Snacks,West,330,2781,5.494117647058824,1
2024-11-14,Beverages,North,50,400,7.080000000000001,1
2024-11-14,Beverages,South,30,446,4.376666666666666,0
2024-11-14,Beverages,West,36,422,6.62,1
2024-11-14,Dairy,North,596,6673,5.247272727272727,1
2024-11-14,Dairy,South,628,6952,5.188695652173913,1
2024-11-14,Dairy,West,653,6772,5.299545454545455,1
2024-11-14,Instant Food,North,217,1909,4.805833333333333,0
2024-11-14,Instant Food,South,346,2303,5.176153846153847,1
2024-11-14,Instant Food,West,226,1807,5.2925,1
2024-11-14,Snacks,North,256,2562,5.724375,1
2024-11-14,Snacks,South,337,2627,4.910625,1
2024-11-14,Snacks,West,257,2013,4.659230769230769,1
2024-11-15,Beverages,North,23,469,3.736666666666667,0
2024-11-15,Beverages,South,24,317,4.815,1
2024-11-15,Beverages,West,30,428,5.086666666666666,1
2024-11-15,Dairy,North,660,6834,5.043404255319149,1
2024-11-15,Dairy,South,570,6196,5.408536585365853,1
2024-11-15,Dairy,West,736,7438,5.599574468085106,1
2024-11-15,Instant Food,North,278,2284,4.839285714285714,1
2024-11-15,Instant Food,South,265,1769,5.1575,1
2024-11-15,Instant Food,West,210,1698,5.168181818181818,1
2024-11-15,Snacks,North,290,2773,4.934375,1
2024-11-15,Snacks,South,229,2166,6.5475,1
2024-11-15,Snacks,West,222,2060,4.62875,1
2024-11-16,Beverages,North,28,280,6.904999999999999,1
2024-11-16,Beverages,South,43,525,5.343333333333334,1
2024-11-16,Beverages,West,9,193,7.27,0
2024-11-16,Dairy,North,585,6939,5.438000000000001,1
2024-11-16,Dairy,South,601,6601,5.457619047619048,1
2024-11-16,Dairy,West,704,8100,5.466326530612245,1
2024-11-16,Instant Food,North,384,2003,5.381538461538461,1
2024-11-16,Instant Food,South,229,1995,4.8938461538461535,0
2024-11-16,Instant Food,West,324,2409,3.757857142857143,1
2024-11-16,Snacks,North,244,2480,4.873571428571429,0
2024-11-16,Snacks,South,274,2636,4.069411764705883,1
2024-11-16,Snacks,West,215,2071,5.345714285714286,1
2024-11-17,Beverages,North,39,399,5.823333333333333,1
2024-11-17,Beverages,South,35,596,6.103333333333334,0
2024-11-17,Beverages,West,36,537,7.57,0
2024-11-17,Dairy,North,629,6567,4.90925,1
2024-11-17,Dairy,South,594,6675,6.105,1
2024-11-17,Dairy,West,640,6788,5.918936170212766,1
2024-11-17,Instant Food,North,204,1762,5.075,0
2024-11-17,Instant Food,South,262,1838,4.5375,1
2024-11-17,Instant Food,West,272,2182,6.302857142857143,1
2024-11-17,Snacks,North,340,2878,5.073125,1
2024-11-17,Snacks,South,239,2159,4.9192307692307695,1
2024-11-17,Snacks,West,236,2243,5.753333333333333,1
2024-11-18,Beverages,North,19,278,5.0,0
2024-11-18,Beverages,South,48,616,5.2700000000000005,1
2024-11-18,Beverages,West,18,117,2.09,1
2024-11-18,Dairy,North,759,7068,4.972222222222222,1
2024-11-18,Dairy,South,614,6706,5.8885106382978725,1
2024-11-18,Dairy,West,618,7152,5.054545454545455,1
2024-11-18,Instant Food,North,136,1319,4.47625,0
2024-11-18,Instant Food,South,253,1860,4.605384615384615,1
2024-11-18,Instant Food,West,374,2978,5.664285714285714,1
2024-11-18,Snacks,North,291,2358,5.5807142857142855,1
2024-11-18,Snacks,South,291,2373,5.514285714285714,1
2024-11-18,Snacks,West,186,1755,4.605384615384615,1
2024-11-19,Beverages,North,17,203,2.79,1
2024-11-19,Beverages,South,43,385,6.78,1
2024-11-19,Beverages,West,22,256,5.46,1
2024-11-19,Dairy,North,704,7160,4.697391304347827,1
2024-11-19,Dairy,South,589,6821,5.044444444444444,1
2024-11-19,Dairy,West,621,6836,5.224222222222222,1
